timestamp,forecast,ORP1,ORP2,ORP3,ORP4,ORP5,ORP6,ORP7,ORP8,ORP9,ORP10,ORP11,ORP12,ORP13
1564227930000,5,0,0,0,0,NaN,0,0,0,0,0,0,0,0
1564228219000,5,0,NaN,0,0,NaN,0,0,0,0,0,0,0,0
1564228507000,5,0,NaN,2,0,NaN,0,0,0,0,0,0,0,0
1564228792000,5,0,0,4,0,NaN,0,3,0,0,0,0,0,0
1564229076000,5,0,0,7,0,NaN,0,9,0,0,0,0,0,0
1564229364000,5,0,0,5,0,NaN,0,4,0,0,0,NaN,0,0
1564229650000,5,0,0,0,NaN,0,0,1,0,0,0,0,0,0
1564229933000,5,0,0,1,NaN,0,0,0,0,0,0,NaN,0,0
1564230217000,5,0,0,0,0,0,0,0,0,0,0,NaN,0,0
1564230503000,5,0,0,0,0,0,0,0,0,0,0,NaN,0,0
1564231070000,5,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0
1564231357000,5,0,0,0,0,0,0,0,0,0,0,NaN,0,0
1564231639000,5,0,0,0,1,0,0,0,0,0,0,NaN,0,0
1564231922000,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1564236191000,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1564236473000,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1564237324000,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1564237892000,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1564238174000,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1564321771000,5,NaN,NaN,NaN,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0
1564322055000,5,NaN,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,0
1564322337000,5,NaN,NaN,NaN,0,0,NaN,4,0,0,NaN,NaN,NaN,0
1564322623000,5,NaN,NaN,NaN,0,8,0,5,0,0,NaN,NaN,0,0
1564322909000,5,NaN,NaN,0,0,4,0,0,0,0,NaN,NaN,0,6
1564323477000,5,0,NaN,0,0,3,0,6,0,0,NaN,0,0,0
1564323763000,5,0,0,2,0,5,0,0,0,4,NaN,0,0,1
1564324051000,5,0,0,0,0,0,NaN,0,0,2,NaN,0,0,0
1564324336000,5,0,1,1,0,0,0,NaN,0,0,NaN,0,3,0
1564324618000,5,0,1,7,0,0,0,NaN,0,3,NaN,3,7,2
1564324905000,5,0,0,3,0,0,0,NaN,0,0,0,7,9,0
1564325195000,5,0,0,1,0,0,0,0,0,0,0,2,0,0
1564326330000,5,7,1,10,0,0,0,0,0,0,0,8,2,8
1564326616000,5,9,6,0,0,0,0,0,0,0,0,0,0,7
1564326901000,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1564327185000,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1564327470000,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1564327753000,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1564328041000,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1564328326000,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1564328609000,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1564328895000,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1564329178000,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1564329467000,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1564329752000,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1564330036000,5,0,0,0,0,NaN,0,0,NaN,0,0,0,0,0
1564330325000,5,0,0,0,0,NaN,0,0,0,0,0,0,0,0
1564330609000,5,0,0,0,0,NaN,0,0,0,0,0,0,0,0
1564330892000,5,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0
1564331175000,5,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0
1564331458000,5,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0
1564331742000,5,0,0,0,0,NaN,NaN,0,0,0,0,NaN,0,0
1564332029000,5,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN
1564332312000,5,0,0,0,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0
1564332595000,5,0,0,NaN,NaN,0,0,0,NaN,NaN,0,NaN,NaN,NaN
1564332878000,5,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1564333162000,5,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1564333449000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1564333733000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564334015000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564334298000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
1564334584000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564334867000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
1564335152000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
1564336007000,5,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN
1564336289000,5,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
1564336572000,5,NaN,NaN,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN
1564336856000,5,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,0,NaN,NaN,NaN
1564337139000,5,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,0,NaN,NaN,NaN
1564337422000,5,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1564337707000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564337992000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564338277000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
1564338561000,5,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,NaN,NaN
1564338849000,5,NaN,NaN,NaN,NaN,NaN,0,NaN,6,NaN,0,NaN,NaN,NaN
1564339420000,5,NaN,NaN,NaN,NaN,NaN,0,NaN,7,NaN,0,NaN,NaN,NaN
1564339702000,5,NaN,NaN,NaN,NaN,NaN,0,0,1,NaN,0,NaN,NaN,NaN
1564340559000,5,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,NaN
1564341982000,5,NaN,NaN,NaN,0,NaN,0,0,NaN,0,0,0,0,NaN
1564342833000,5,NaN,NaN,NaN,0,NaN,0,0,0,0,0,NaN,0,NaN
1564343118000,5,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0,0,0
1564343404000,5,0,NaN,NaN,0,NaN,0,0,0,0,0,0,0,0
1564343689000,5,0,NaN,0,0,NaN,0,0,0,0,0,0,0,0
1564344266000,5,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0
1564344548000,5,0,NaN,NaN,0,NaN,0,0,0,NaN,0,NaN,0,0
1564344833000,5,0,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN
1564345117000,5,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,NaN,NaN
1564347111000,5,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,NaN,0,NaN
1564347396000,5,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,NaN,NaN,NaN
1564352821000,5,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0
1564400737000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564403593000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564403879000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564404163000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564406722000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564407856000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564414671000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564414954000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564415240000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564415523000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564415806000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564419514000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564420934000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564438606000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564475741000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564476027000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564476314000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564476597000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564476884000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564477167000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564477451000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564477736000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1564478026000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564478309000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564478591000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564478877000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564479160000,5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1564479446000,5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1564479732000,5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1564480016000,5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1564480301000,5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1564480872000,5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
1564481440000,5,0,NaN,0,0,NaN,0,NaN,NaN,NaN,0,6,1,0
1564482868000,5,0,NaN,4,NaN,NaN,0,0,NaN,0,0,0,0,0
1564483161000,5,0,NaN,0,NaN,NaN,0,0,NaN,0,0,4,0,4
1564483447000,5,0,NaN,0,NaN,NaN,0,0,NaN,0,0,0,0,4
1564483735000,5,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0,0
1564484021000,5,0,NaN,0,0,NaN,0,0,NaN,0,0,1,0,NaN
1564484304000,5,0,NaN,0,0,NaN,0,0,NaN,0,0,1,0,NaN
1564484589000,5,0,0,0,0,NaN,0,0,NaN,1,0,0,0,NaN
1564484877000,5,0,0,0,0,NaN,0,0,0,4,0,0,0,0
1564485163000,5,0,0,0,0,NaN,0,0,0,8,0,0,0,0
1564485447000,5,0,0,3,0,NaN,0,0,0,0,0,0,0,0
1564485732000,5,0,0,3,0,NaN,0,8,0,0,0,0,0,0
1564486016000,5,0,0,9,3,NaN,0,1,0,0,0,0,0,0
1564486299000,5,0,0,15,3,NaN,0,4,0,0,0,0,0,0
1564486582000,5,0,0,8,0,NaN,0,0,0,0,0,NaN,0,0
1564487151000,5,0,0,10,0,NaN,0,0,0,0,0,0,0,0
1564487434000,5,0,0,12,0,NaN,0,0,2,0,0,NaN,0,0
1564487720000,5,0,0,5,0,0,0,0,0,0,0,NaN,0,NaN
1564488008000,5,0,0,10,0,0,NaN,4,1,0,0,0,0,0
1564488290000,5,0,0,4,0,0,NaN,4,10,0,0,NaN,0,0
1564488574000,5,0,0,3,0,6,NaN,8,12,0,0,NaN,0,0
1564488861000,5,0,0,0,0,2,NaN,3,10,0,0,0,0,0
1564489149000,5,0,0,0,0,3,0,8,0,0,0,0,0,0
1564489437000,5,0,0,0,0,0,0,7,0,0,NaN,0,0,0
1564489722000,5,0,0,0,0,0,0,7,0,0,0,0,0,0
1564490007000,5,0,0,0,0,0,NaN,1,0,0,NaN,0,0,0
1564490292000,5,NaN,0,0,0,0,NaN,10,14,NaN,NaN,0,NaN,0
1564490575000,5,NaN,0,0,0,0,NaN,0,5,NaN,NaN,0,NaN,0
1564490859000,5,NaN,0,0,0,0,NaN,0,5,NaN,NaN,0,NaN,0
1564491142000,5,NaN,0,0,0,0,NaN,0,10,0,NaN,0,NaN,0
1564491425000,5,NaN,0,0,0,0,NaN,0,10,0,NaN,0,NaN,0
1564491710000,5,NaN,0,0,0,0,NaN,0,9,0,NaN,0,NaN,0
1564491992000,5,NaN,0,0,0,0,NaN,0,4,NaN,NaN,0,NaN,0
1564492277000,5,NaN,0,0,0,0,NaN,0,1,NaN,NaN,NaN,NaN,0
1564492564000,5,NaN,NaN,0,0,0,NaN,0,0,0,NaN,0,NaN,0
1564492849000,5,NaN,NaN,0,0,0,NaN,0,0,0,NaN,0,NaN,0
1564493132000,5,NaN,NaN,0,0,NaN,NaN,0,0,0,NaN,0,NaN,0
1564493417000,5,NaN,NaN,0,0,NaN,NaN,0,0,0,NaN,0,NaN,0
1564493702000,5,NaN,NaN,NaN,0,NaN,NaN,0,0,0,NaN,0,NaN,0
1564493985000,5,NaN,NaN,NaN,0,NaN,NaN,0,0,0,NaN,0,NaN,0
1564494269000,5,NaN,0,NaN,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0
1564494552000,5,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN
1564494835000,5,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN
1564495121000,5,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN
1564495404000,5,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN
1564495689000,5,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN
1564495972000,5,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN
1564496822000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564499948000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564500230000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564500517000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564500800000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1564501085000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1564501654000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1564501938000,5,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1564502224000,5,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1564502511000,5,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564502797000,5,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1564503083000,5,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1564503367000,5,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1564503650000,5,0,0,8,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1564503946000,5,0,0,15,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0
1564504235000,5,0,0,14,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
1564504519000,5,0,0,2,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,0
1564505086000,5,0,0,2,NaN,0,NaN,0,NaN,NaN,0,NaN,0,0
1564505652000,5,0,0,0,NaN,0,0,0,NaN,NaN,0,NaN,0,0
1564505936000,5,0,0,0,NaN,0,0,0,NaN,NaN,0,0,0,0
1564506218000,5,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0
1564506504000,5,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0
1564506790000,5,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0
1564507073000,5,0,NaN,0,7,0,0,0,0,0,0,0,3,10
1564507355000,5,0,NaN,0,5,0,0,0,0,0,0,0,1,6
1564507641000,5,NaN,NaN,0,5,0,0,0,0,0,0,0,1,0
1564507923000,5,NaN,NaN,0,6,0,0,0,0,0,0,0,0,0
1564508208000,5,NaN,NaN,0,4,0,0,0,0,0,0,0,0,0
1564508492000,5,NaN,NaN,0,1,0,0,0,0,0,0,0,0,0
1564509344000,5,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0
1564509629000,5,NaN,NaN,0,0,NaN,0,0,0,0,0,0,0,0
1564509912000,5,NaN,NaN,0,0,NaN,0,0,0,0,0,0,0,0
1564510197000,5,NaN,NaN,0,0,NaN,0,3,0,0,0,0,0,0
1564510481000,5,0,NaN,0,0,NaN,0,6,0,0,0,0,0,0
1564510767000,5,0,0,0,0,NaN,0,4,0,0,0,0,0,0
1564511912000,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1564512487000,5,0,0,0,0,0,0,NaN,0,0,0,0,0,0
1564513055000,5,0,0,0,0,0,NaN,NaN,0,0,0,NaN,0,0
1564533526000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564533811000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564560006000,5,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN
1564560297000,5,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN
1564564574000,5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1564564859000,5,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,9,0,0
1564565141000,5,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,8,0,0
1564565425000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0,NaN
1564569411000,5,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN
1564569695000,5,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN
1564569981000,5,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,0,NaN
1564571407000,5,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN
1564571701000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1564571985000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
1564572550000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1,NaN
1564573122000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1564573411000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1564573696000,5,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,0,NaN
1564574265000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1564574549000,5,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,0,NaN
1564575422000,5,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,0,NaN
1564575707000,5,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,0,NaN
1564575991000,5,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,0,NaN
1564576275000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1564576562000,5,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,0,NaN
1564576846000,5,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,0,NaN
1564577130000,5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,0,NaN
1564577414000,5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1564577699000,5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN
1564577988000,5,0,NaN,0,NaN,NaN,0,0,NaN,NaN,1,NaN,0,NaN
1564578271000,5,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,NaN,0,NaN
1564578557000,5,0,NaN,0,NaN,NaN,0,0,NaN,NaN,0,NaN,0,NaN
1564578844000,5,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,NaN,0,NaN
1564579131000,5,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,NaN,0,NaN
1564579413000,5,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,NaN,0,NaN
1564579698000,5,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,NaN,0,0
1564579983000,5,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,NaN,0,NaN
1564580269000,5,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN
1564580553000,5,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,NaN,0,NaN
1564580845000,5,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0
1564581428000,5,NaN,0,NaN,0,NaN,NaN,0,NaN,0,0,0,0,0
1564581712000,5,NaN,NaN,NaN,0,NaN,0,0,NaN,0,NaN,NaN,0,NaN
1564582582000,5,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,0,NaN
1564582867000,5,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN
1564583153000,5,NaN,NaN,NaN,0,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN
1564583440000,5,NaN,NaN,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN
1564583729000,5,NaN,NaN,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN
1564584299000,5,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564584588000,5,0,0,0,NaN,NaN,NaN,0,NaN,NaN,0,NaN,NaN,NaN
1564584876000,5,0,NaN,0,NaN,NaN,NaN,0,NaN,NaN,0,NaN,NaN,NaN
1564585164000,5,0,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
1564585448000,5,2,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0
1564585732000,5,0,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
1564586879000,5,1,0,0,NaN,0,NaN,0,NaN,NaN,0,NaN,NaN,0
1564587165000,5,0,0,0,NaN,0,NaN,0,NaN,NaN,0,NaN,NaN,0
1564587465000,5,0,0,0,NaN,0,NaN,0,NaN,NaN,0,NaN,NaN,0
1564587748000,5,0,0,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,0,0
1564588031000,5,0,0,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0,0
1564588314000,5,0,0,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0,0
1564588602000,5,0,0,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0,0
1564589175000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564589459000,5,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1564589744000,5,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564590032000,5,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564590320000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564590604000,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564590890000,5,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564591174000,5,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564591457000,5,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564591748000,5,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564592032000,5,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564592316000,5,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564592606000,5,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564592889000,5,0,16,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
1564593177000,5,0,12,4,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
1564593464000,5,0,15,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564593752000,5,3,15,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564594036000,5,8,0,21,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0
1564594324000,5,8,0,18,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,0
1564594607000,5,1,0,12,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,0
1564594893000,5,0,9,14,NaN,8,NaN,NaN,NaN,NaN,0,NaN,NaN,0
1564595178000,5,0,5,5,NaN,9,NaN,NaN,NaN,NaN,0,NaN,NaN,0
1564595462000,5,0,6,0,NaN,2,NaN,NaN,NaN,NaN,0,NaN,0,1
1564595748000,5,0,1,0,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,0
